
id;pos_x;pos_y;pos_z;degree;isAtSampleBorder
6953;0.167062;0.392655;0.0707356;3;0
6954;0.209976;0.404203;0.0706044;3;0
6955;0.273231;0.133466;0.0712605;3;0
6956;0.270475;0.134647;0.0711031;4;0
6957;0.250002;0.142521;0.0708668;4;0
6958;0.211912;0.185435;0.0709653;4;0
6959;0.258664;0.205908;0.0712605;3;0
6960;0.190816;0.236748;0.0712605;3;0
6961;0.245869;0.293901;0.0712605;4;0
6962;0.309846;0.37087;0.0712605;3;0
6963;0.135041;0.372051;0.0712605;3;0
6964;0.190159;0.377464;0.0709653;4;0
6965;0.240422;0.392786;0.0711293;3;0
6966;0.274018;0.402366;0.0712605;3;0
6967;0.206892;0.408862;0.0710637;4;0
6968;0.205908;0.409847;0.0712605;3;0
6969;0.204202;0.410765;0.0712605;3;0
6970;0.241341;0.151183;0.0716543;3;0
6971;0.257352;0.194228;0.0716543;3;0
6972;0.131891;0.259845;0.0716543;3;0
6973;0.161813;0.272837;0.0716543;3;0
6974;0.125723;0.365095;0.0713918;3;0
6975;0.13819;0.371657;0.0716543;3;0
6976;0.1668;0.387143;0.071523;3;0
6977;0.202758;0.409847;0.0716543;3;0
6978;0.265751;0.135041;0.072048;3;0
6979;0.259451;0.139765;0.072048;3;0
6980;0.24016;0.149608;0.072048;3;0
6981;0.241866;0.154857;0.0717855;3;0
6982;0.329531;0.160238;0.072048;3;0
6983;0.36772;0.167718;0.072048;3;0
6984;0.196852;0.174411;0.072048;3;0
6985;0.178348;0.189766;0.072048;3;0
6986;0.133728;0.256171;0.0719167;3;0
6987;0.281105;0.259451;0.072048;3;0
6988;0.389374;0.303153;0.072048;3;0
6989;0.151708;0.347772;0.0719167;3;0
6990;0.340555;0.351972;0.072048;3;0
6991;0.121917;0.358402;0.0719167;3;0
6992;0.324413;0.385043;0.072048;3;0
6993;0.285305;0.404335;0.0719167;3;0
6994;0.344885;0.131891;0.0724417;3;0
6995;0.272181;0.13386;0.0721792;3;0
6996;0.355122;0.136222;0.0724417;3;0
6997;0.260121;0.137757;0.0714968;6;0
6998;0.248034;0.144883;0.072048;4;0
6999;0.367326;0.16575;0.0724417;3;0
7000;0.333468;0.175986;0.0724417;3;0
7001;0.195278;0.231105;0.0724417;3;0
7002;0.194096;0.233467;0.0724417;3;0
7003;0.137797;0.250002;0.0724417;3;0
7004;0.224018;0.253152;0.0724417;3;0
7005;0.308664;0.257877;0.0724417;3;0
7006;0.27848;0.263913;0.0721792;3;0
7007;0.193047;0.284124;0.0721792;3;0
7008;0.257877;0.287404;0.0724417;3;0
7009;0.355909;0.323232;0.0724417;3;0
7010;0.360371;0.326512;0.0721792;3;0
7011;0.145277;0.373626;0.0724417;3;0
7012;0.190553;0.374413;0.0724417;3;0
7013;0.160238;0.378744;0.0724417;3;0
7014;0.182679;0.403547;0.0724417;3;0
7015;0.333074;0.126773;0.0728354;3;0
7016;0.262207;0.137403;0.0728354;3;0
7017;0.24869;0.14239;0.0725729;3;0
7018;0.360502;0.144621;0.0725729;3;0
7019;0.250396;0.1626;0.0728354;3;0
7020;0.365752;0.179529;0.0728354;3;0
7021;0.181892;0.185435;0.0728354;3;0
7022;0.259215;0.197797;0.0725991;5;0
7023;0.306171;0.236223;0.0725729;3;0
7024;0.127035;0.261157;0.0727041;3;0
7025;0.121261;0.27953;0.0728354;3;0
7026;0.116537;0.301184;0.0728354;3;0
7027;0.229136;0.330712;0.0728354;3;0
7028;0.290817;0.346198;0.0725729;3;0
7029;0.29226;0.347772;0.0728354;3;0
7030;0.22638;0.365752;0.0728354;3;0
7031;0.1605;0.3773;0.0728354;3;0
7032;0.167324;0.385831;0.0728354;3;0
7033;0.209845;0.404335;0.0728354;3;0
7034;0.266013;0.135303;0.0730978;3;0
7035;0.330843;0.164044;0.0729666;3;0
7036;0.365358;0.18071;0.0732291;3;0
7037;0.309846;0.198821;0.0732291;3;0
7038;0.165618;0.208926;0.0730978;3;0
7039;0.194884;0.234648;0.0732291;3;0
7040;0.308271;0.259058;0.0729338;4;0
7041;0.245803;0.29121;0.0729666;3;0
7042;0.302496;0.320344;0.0730978;4;0
7043;0.18701;0.325987;0.0732291;3;0
7044;0.371788;0.337274;0.0730978;3;0
7045;0.160632;0.375594;0.0730322;4;0
7046;0.160238;0.379531;0.0732291;3;0
7047;0.211288;0.401316;0.0730978;3;0
7048;0.30709;0.12966;0.0733603;3;0
7049;0.346066;0.132285;0.0736228;3;0
7050;0.351381;0.13445;0.0734259;4;0
7051;0.357878;0.140946;0.0736228;3;0
7052;0.255121;0.145277;0.0736228;3;0
7053;0.242128;0.153545;0.0736228;3;0
7054;0.183073;0.184648;0.0736228;3;0
7055;0.222049;0.203939;0.0736228;3;0
7056;0.256564;0.228611;0.0733603;3;0
7057;0.196065;0.229136;0.0736228;3;0
7058;0.196065;0.229924;0.0736228;3;0
7059;0.138978;0.25079;0.0736228;3;0
7060;0.190684;0.273756;0.0733603;3;0
7061;0.387405;0.308271;0.0736228;3;0
7062;0.340161;0.318507;0.0736228;3;0
7063;0.379269;0.323888;0.0734915;3;0
7064;0.359846;0.325594;0.0736228;3;0
7065;0.298034;0.331499;0.0736228;3;0
7066;0.295574;0.360633;0.0732291;4;0
7067;0.139896;0.371526;0.0734915;4;0
7068;0.154726;0.376775;0.0736228;3;0
7069;0.199477;0.411553;0.0734915;3;0
7070;0.347248;0.133072;0.0740165;3;0
7071;0.352103;0.135697;0.073754;3;0
7072;0.261026;0.139371;0.0740165;3;0
7073;0.251971;0.14134;0.0739181;4;0
7074;0.251577;0.14449;0.0740165;3;0
7075;0.247312;0.15571;0.0734259;4;0
7076;0.355122;0.167324;0.0740165;3;0
7077;0.177955;0.191734;0.0740165;3;0
7078;0.3815;0.207482;0.0740165;3;0
7079;0.197509;0.227299;0.0738852;3;0
7080;0.239569;0.236813;0.0738196;4;0
7081;0.225068;0.24974;0.073754;3;0
7082;0.255908;0.319295;0.0740165;3;0
7083;0.300003;0.323625;0.0740165;3;0
7084;0.377038;0.327825;0.0740165;3;0
7085;0.30394;0.334255;0.0740165;3;0
7086;0.151183;0.375594;0.0740165;3;0
7087;0.242391;0.395411;0.0738852;3;0
7088;0.273494;0.401972;0.0738852;3;0
7089;0.262076;0.13924;0.0741477;3;0
7090;0.256564;0.142652;0.074279;3;0
7091;0.25394;0.146852;0.0744102;3;0
7092;0.330712;0.157088;0.0744102;3;0
7093;0.180317;0.187797;0.0744102;3;0
7094;0.307483;0.196852;0.0744102;3;0
7095;0.166668;0.207351;0.0741477;3;0
7096;0.140946;0.253546;0.0744102;3;0
7097;0.216734;0.260239;0.0742133;4;0
7098;0.22533;0.305909;0.074279;3;0
7099;0.335305;0.313914;0.074279;3;0
7100;0.295672;0.359846;0.0744102;3;0
7101;0.296853;0.364833;0.0741477;3;0
7102;0.302628;0.372707;0.0741477;3;0
7103;0.154201;0.375726;0.074279;3;0
7104;0.206301;0.405516;0.0744102;3;0
7105;0.200789;0.409978;0.074279;3;0
7106;0.332812;0.127035;0.0745414;3;0
7107;0.292523;0.129923;0.0748039;3;0
7108;0.307877;0.131497;0.0745086;5;0
7109;0.24974;0.145277;0.0745414;3;0
7110;0.253152;0.148624;0.0748039;4;0
7111;0.197377;0.174936;0.0745414;3;0
7112;0.183073;0.185435;0.0748039;3;0
7113;0.214832;0.207745;0.0746727;3;0
7114;0.19344;0.224149;0.0748039;3;0
7115;0.122836;0.280318;0.0748039;3;0
7116;0.172574;0.284386;0.0748039;3;0
7117;0.128216;0.287142;0.0746727;3;0
7118;0.27953;0.298953;0.0746727;3;0
7119;0.276249;0.300922;0.0746727;3;0
7120;0.380712;0.321263;0.0748039;3;0
7121;0.155907;0.377957;0.0748039;3;0
7122;0.317129;0.126773;0.0749351;4;0
7123;0.311027;0.127954;0.0744889;5;0
7124;0.345673;0.132678;0.0751976;3;0
7125;0.267719;0.136878;0.0749351;5;0
7126;0.262995;0.140159;0.0751976;3;0
7127;0.36772;0.170868;0.0751976;3;0
7128;0.185336;0.182581;0.0750992;4;0
7129;0.168243;0.204202;0.0750664;3;0
7130;0.361158;0.212207;0.0750664;3;0
7131;0.14449;0.242522;0.0751976;3;0
7132;0.218112;0.255121;0.0751976;3;0
7133;0.130316;0.262601;0.0751976;3;0
7134;0.216931;0.296853;0.0751976;3;0
7135;0.118768;0.34856;0.0750664;3;0
7136;0.262207;0.350003;0.0751976;3;0
7137;0.128348;0.365358;0.0751976;3;0
7138;0.166143;0.383468;0.0751976;3;0
7139;0.170212;0.387012;0.0750664;3;0
7140;0.325987;0.126379;0.0755913;3;0
7141;0.32415;0.12651;0.0753288;3;0
7142;0.312208;0.129135;0.0755913;3;0
7143;0.339373;0.129923;0.0755913;3;0
7144;0.284255;0.131104;0.0755913;3;0
7145;0.287536;0.131366;0.0754601;3;0
7146;0.259845;0.139371;0.0755913;3;0
7147;0.255711;0.141143;0.0753944;4;0
7148;0.357484;0.142521;0.0755913;3;0
7149;0.247365;0.150907;0.074607;7;0
7150;0.255514;0.1626;0.0755913;3;0
7151;0.266932;0.201183;0.0755913;3;0
7152;0.229924;0.241341;0.0755913;3;0
7153;0.132875;0.26201;0.0753944;4;0
7154;0.122442;0.282286;0.0755913;3;0
7155;0.178742;0.284648;0.0755913;3;0
7156;0.388193;0.29331;0.0755913;3;0
7157;0.118505;0.301578;0.0755913;3;0
7158;0.306302;0.332287;0.0755913;3;0
7159;0.367589;0.342261;0.0754601;3;0
7160;0.150789;0.354728;0.0755913;3;0
7161;0.321854;0.385535;0.0751976;4;0
7162;0.207679;0.404039;0.0751976;5;0
7163;0.19134;0.412209;0.0755913;3;0
7164;0.289964;0.130119;0.0757882;4;0
7165;0.279137;0.132678;0.075985;3;0
7166;0.352759;0.137403;0.075985;3;0
7167;0.258402;0.138847;0.0758538;3;0
7168;0.250002;0.14449;0.075985;3;0
7169;0.359157;0.145671;0.0756897;4;0
7170;0.281893;0.188191;0.075985;3;0
7171;0.198165;0.233336;0.0757225;3;0
7172;0.140421;0.254989;0.0757225;3;0
7173;0.136616;0.259058;0.075985;3;0
7174;0.192226;0.285042;0.0755913;4;0
7175;0.178742;0.288979;0.075985;3;0
7176;0.381894;0.31831;0.0757882;4;0
7177;0.253546;0.32018;0.0757882;4;0
7178;0.115749;0.331106;0.075985;3;0
7179;0.375201;0.331368;0.0757225;3;0
7180;0.370575;0.338881;0.0755913;4;0
7181;0.364964;0.34541;0.0757225;3;0
7182;0.162862;0.358534;0.0758538;3;0
7183;0.276249;0.36562;0.0758538;3;0
7184;0.171262;0.387405;0.075985;3;0
7185;0.203742;0.406303;0.0757882;4;0
7186;0.202364;0.407091;0.075985;3;0
7187;0.321854;0.126117;0.0757882;4;0
7188;0.318901;0.127167;0.0763787;3;0
7189;0.291735;0.131104;0.0763787;3;0
7190;0.301315;0.131497;0.0761162;3;0
7191;0.275593;0.135828;0.0763787;3;0
7192;0.356696;0.142127;0.0763787;3;0
7193;0.334649;0.161025;0.0763787;3;0
7194;0.256302;0.162206;0.0763787;3;0
7195;0.186747;0.182285;0.0762475;3;0
7196;0.181235;0.188322;0.0762475;3;0
7197;0.168112;0.206301;0.0763787;3;0
7198;0.215356;0.209451;0.0763787;3;0
7199;0.381894;0.212994;0.0763787;3;0
7200;0.13819;0.255121;0.0763787;3;0
7201;0.138978;0.255514;0.0763787;3;0
7202;0.147377;0.267063;0.0761162;3;0
7203;0.194228;0.287142;0.0761162;3;0
7204;0.388587;0.294097;0.0763787;3;0
7205;0.223493;0.306433;0.0761162;3;0
7206;0.117324;0.31457;0.0763787;3;0
7207;0.3815;0.319295;0.0763787;3;0
7208;0.164962;0.357484;0.0763787;3;0
7209;0.178348;0.391736;0.0763787;3;0
7210;0.279924;0.132285;0.0767724;3;0
7211;0.281105;0.133072;0.0767724;3;0
7212;0.184648;0.184254;0.0767724;3;0
7213;0.237535;0.20617;0.0766412;3;0
7214;0.208139;0.21037;0.0766412;3;0
7215;0.21995;0.252102;0.0765099;3;0
7216;0.133269;0.258533;0.0761162;4;0
7217;0.2689;0.27205;0.0767724;3;0
7218;0.194753;0.273887;0.0765099;3;0
7219;0.181892;0.29016;0.0767724;3;0
7220;0.18071;0.290554;0.0767724;3;0
7221;0.287404;0.296197;0.0765099;3;0
7222;0.117718;0.312602;0.0767724;3;0
7223;0.115749;0.32835;0.0763787;4;0
7224;0.364964;0.344885;0.0767724;3;0
7225;0.301184;0.372445;0.0767724;3;0
7226;0.172443;0.390949;0.0767724;3;0
7227;0.290292;0.131366;0.0769036;4;0
7228;0.305318;0.131793;0.076674;4;0
7229;0.343179;0.132416;0.0770349;3;0
7230;0.270869;0.137797;0.0771661;3;0
7231;0.261682;0.139503;0.0769036;3;0
7232;0.290292;0.141865;0.0769036;3;0
7233;0.255908;0.142127;0.0771661;3;0
7234;0.25079;0.147246;0.0771661;3;0
7235;0.359452;0.147639;0.0771661;3;0
7236;0.254333;0.152889;0.0770349;3;0
7237;0.182285;0.187403;0.0771661;3;0
7238;0.36024;0.211026;0.0771661;3;0
7239;0.253546;0.226774;0.0771661;3;0
7240;0.179136;0.248034;0.0771661;3;0
7241;0.132154;0.269556;0.0771005;4;0
7242;0.126117;0.273756;0.0769036;3;0
7243;0.172049;0.289176;0.0770677;5;0
7244;0.119293;0.303153;0.0771661;3;0
7245;0.138978;0.342129;0.0771661;3;0
7246;0.154857;0.373757;0.0770349;3;0
7247;0.173361;0.392786;0.0769036;3;0
7248;0.175395;0.393114;0.0771661;4;0
7249;0.210501;0.400004;0.0770349;3;0
7250;0.192522;0.410536;0.0767724;4;0
7251;0.287011;0.131891;0.0775598;3;0
7252;0.36024;0.150789;0.0775598;3;0
7253;0.185697;0.184123;0.0772974;3;0
7254;0.176511;0.195278;0.0774286;3;0
7255;0.268507;0.203152;0.0775598;3;0
7256;0.136222;0.251577;0.0775598;3;0
7257;0.128741;0.272837;0.0775598;3;0
7258;0.127429;0.2731;0.0774286;3;0
7259;0.253808;0.284386;0.0774286;3;0
7260;0.124542;0.28478;0.0775598;4;0
7261;0.179529;0.291735;0.0775598;3;0
7262;0.213257;0.302234;0.0772974;3;0
7263;0.252233;0.320738;0.0772974;3;0
7264;0.116537;0.322444;0.0775598;3;0
7265;0.117062;0.332812;0.0772974;3;0
7266;0.168112;0.383862;0.0775598;3;0
7267;0.324413;0.128348;0.0779535;3;0
7268;0.29646;0.131104;0.0779535;3;0
7269;0.302365;0.131891;0.0779535;3;0
7270;0.340555;0.131891;0.0779535;3;0
7271;0.255121;0.144883;0.0779535;3;0
7272;0.24764;0.150395;0.0779535;3;0
7273;0.256695;0.160632;0.0779535;3;0
7274;0.205514;0.174017;0.0779535;3;0
7275;0.279137;0.251184;0.0779535;3;0
7276;0.216144;0.256695;0.0779535;3;0
7277;0.135041;0.262207;0.0779535;3;0
7278;0.134253;0.267325;0.0779535;3;0
7279;0.130513;0.271459;0.077363;5;0
7280;0.289504;0.284911;0.0778223;3;0
7281;0.172443;0.29016;0.0779535;3;0
7282;0.387405;0.294491;0.0779535;3;0
7283;0.280121;0.301775;0.0777567;4;0
7284;0.229267;0.333993;0.0778223;3;0
7285;0.171786;0.387012;0.0778223;3;0
7286;0.192522;0.41024;0.0779535;3;0
7287;0.326972;0.12697;0.0781504;4;0
7288;0.31877;0.12756;0.078216;3;0
7289;0.293835;0.131235;0.0780848;4;0
7290;0.262601;0.139765;0.0783472;3;0
7291;0.204595;0.175395;0.0783472;4;0
7292;0.25394;0.225593;0.0783472;3;0
7293;0.135828;0.262995;0.0783472;3;0
7294;0.346066;0.274806;0.0783472;3;0
7295;0.196984;0.284124;0.0783472;3;0
7296;0.124017;0.286617;0.0783472;3;0
7297;0.196196;0.289898;0.0780848;3;0
7298;0.310371;0.328218;0.0780848;3;0
7299;0.372313;0.335305;0.0780848;3;0
7300;0.204726;0.404335;0.0783472;3;0
7301;0.302365;0.132285;0.0787409;3;0
7302;0.285961;0.132547;0.0784785;3;0
7303;0.341604;0.132678;0.0784785;3;0
7304;0.344885;0.134253;0.0787409;3;0
7305;0.346066;0.135434;0.0787409;3;0
7306;0.282417;0.136091;0.0787409;4;0
7307;0.276774;0.137403;0.0787409;3;0
7308;0.263388;0.140946;0.0787409;3;0
7309;0.257483;0.142915;0.0787409;3;0
7310;0.245672;0.189372;0.0787409;3;0
7311;0.246459;0.193309;0.0787409;3;0
7312;0.195934;0.232286;0.0784785;3;0
7313;0.342654;0.278612;0.0786097;3;0
7314;0.204726;0.288586;0.0787409;3;0
7315;0.202102;0.296197;0.0784785;3;0
7316;0.118111;0.327169;0.0787409;3;0
7317;0.278349;0.373626;0.0787409;3;0
7318;0.300265;0.398167;0.0786097;3;0
7319;0.256695;0.401972;0.0787409;3;0
7320;0.19449;0.405122;0.0787409;3;0
7321;0.295672;0.133597;0.0788722;3;0
7322;0.288192;0.135434;0.0791346;3;0
7323;0.275331;0.137928;0.0790034;3;0
7324;0.358271;0.150395;0.0791346;3;0
7325;0.244097;0.18386;0.0791346;3;0
7326;0.22743;0.208795;0.0790034;3;0
7327;0.336224;0.244359;0.0788722;3;0
7328;0.137403;0.263126;0.0790034;3;0
7329;0.199215;0.274412;0.0791346;3;0
7330;0.25079;0.283467;0.0791346;3;0
7331;0.166406;0.288848;0.0788722;4;0
7332;0.120474;0.297116;0.0788722;3;0
7333;0.173624;0.387799;0.0791346;3;0
7334;0.179529;0.396067;0.0791346;3;0
7335;0.179923;0.397904;0.0788722;3;0
7336;0.208795;0.400791;0.0788722;3;0
7337;0.19809;0.405178;0.0788534;5;0
7338;0.191209;0.407616;0.0790034;4;0
7339;0.331106;0.128348;0.0795283;3;0
7340;0.325987;0.129135;0.0795283;3;0
7341;0.310633;0.133072;0.0795283;3;0
7342;0.342129;0.133072;0.0795283;3;0
7343;0.304859;0.133466;0.0793971;3;0
7344;0.260239;0.14134;0.0795283;3;0
7345;0.355909;0.144096;0.0795283;3;0
7346;0.255121;0.156694;0.0795283;3;0
7347;0.188978;0.183073;0.0795283;3;0
7348;0.178742;0.19449;0.0795283;3;0
7349;0.179661;0.249215;0.0793971;3;0
7350;0.146458;0.271263;0.0795283;3;0
7351;0.200396;0.276774;0.0795283;3;0
7352;0.254333;0.281893;0.0795283;3;0
7353;0.205645;0.284386;0.0792659;3;0
7354;0.205908;0.286223;0.0795283;3;0
7355;0.198952;0.287667;0.0792659;3;0
7356;0.198427;0.29331;0.0795283;3;0
7357;0.201971;0.296066;0.0795283;3;0
7358;0.185435;0.326775;0.0795283;3;0
7359;0.324806;0.332287;0.0795283;3;0
7360;0.119686;0.341736;0.0791346;4;0
7361;0.120867;0.346329;0.0793971;3;0
7362;0.263782;0.355909;0.0795283;3;0
7363;0.14882;0.36024;0.0795283;3;0
7364;0.345673;0.365752;0.0795283;3;0
7365;0.176773;0.385831;0.0795283;3;0
7366;0.297641;0.39898;0.0791346;4;0
7367;0.327037;0.129135;0.0797908;3;0
7368;0.297378;0.132416;0.0797908;3;0
7369;0.30289;0.133072;0.0797908;3;0
7370;0.299347;0.133597;0.0797908;3;0
7371;0.343442;0.134385;0.0799221;3;0
7372;0.286617;0.136616;0.0799221;3;0
7373;0.254727;0.144096;0.0799221;3;0
7374;0.367064;0.186747;0.0796596;3;0
7375;0.206301;0.278743;0.0797646;4;0
7376;0.255908;0.280711;0.0799221;3;0
7377;0.248559;0.283205;0.0797908;3;0
7378;0.205383;0.291604;0.0796596;3;0
7379;0.321263;0.337011;0.0799221;3;0
7380;0.120552;0.344885;0.0795283;4;0
7381;0.165093;0.374938;0.0797908;3;0
7382;0.174674;0.387799;0.0796596;3;0
7383;0.200789;0.403154;0.0799221;3;0
7384;0.31772;0.13071;0.0803158;3;0
7385;0.31334;0.132826;0.0797252;5;0
7386;0.300397;0.134647;0.0803158;3;0
7387;0.255908;0.146852;0.0803158;3;0
7388;0.248428;0.149411;0.0800205;4;0
7389;0.365752;0.190159;0.0803158;3;0
7390;0.231892;0.191734;0.0803158;3;0
7391;0.24764;0.199215;0.0803158;4;0
7392;0.230711;0.200789;0.0803158;3;0
7393;0.177823;0.235567;0.0800533;3;0
7394;0.181892;0.238191;0.0803158;3;0
7395;0.142994;0.243703;0.0799221;4;0
7396;0.141419;0.247719;0.0798433;5;0
7397;0.178348;0.249215;0.0803158;3;0
7398;0.198033;0.253152;0.0803158;3;0
7399;0.136222;0.276774;0.0803158;3;0
7400;0.347904;0.278218;0.0800533;3;0
7401;0.294491;0.29016;0.0803158;3;0
7402;0.206301;0.292523;0.0803158;3;0
7403;0.206695;0.296853;0.0803158;3;0
7404;0.119686;0.307483;0.0803158;3;0
7405;0.119686;0.308664;0.0803158;3;0
7406;0.230317;0.316145;0.0803158;3;0
7407;0.252365;0.322838;0.0803158;3;0
7408;0.324806;0.333074;0.0803158;3;0
7409;0.221656;0.340948;0.0803158;3;0
7410;0.176773;0.385043;0.0803158;3;0
7411;0.202233;0.403154;0.0800533;3;0
7412;0.188453;0.405647;0.0801845;4;0
7413;0.330843;0.12861;0.0805782;3;0
7414;0.329925;0.129529;0.0807095;3;0
7415;0.293901;0.135369;0.0802501;5;0
7416;0.292391;0.136616;0.0803158;5;0
7417;0.346985;0.136747;0.080447;3;0
7418;0.267588;0.141865;0.0805782;3;0
7419;0.26142;0.142915;0.0807095;3;0
7420;0.263913;0.143965;0.0807095;3;0
7421;0.256695;0.146064;0.0807095;3;0
7422;0.26352;0.158138;0.0805782;3;0
7423;0.238848;0.17428;0.0805782;3;0
7424;0.242391;0.18176;0.080447;3;0
7425;0.180579;0.193178;0.0805782;3;0
7426;0.186616;0.238191;0.0807095;3;0
7427;0.146064;0.238979;0.0807095;3;0
7428;0.183466;0.255121;0.0807095;3;0
7429;0.168243;0.288454;0.080447;3;0
7430;0.170737;0.288717;0.0805782;3;0
7431;0.171918;0.289635;0.0807095;3;0
7432;0.205776;0.295935;0.0805782;3;0
7433;0.233467;0.315751;0.0807095;3;0
7434;0.227299;0.336486;0.0805782;3;0
7435;0.370082;0.33898;0.0807095;3;0
7436;0.12008;0.340948;0.0807095;3;0
7437;0.156301;0.372445;0.0807095;3;0
7438;0.340555;0.372445;0.0807095;3;0
7439;0.165356;0.380712;0.0807095;3;0
7440;0.170277;0.383337;0.0805126;4;0
7441;0.19134;0.405516;0.0807095;3;0
7442;0.266538;0.126379;0.0811032;3;0
7443;0.32835;0.129923;0.0811032;3;0
7444;0.32205;0.13071;0.0811032;3;0
7445;0.320738;0.132416;0.0811032;3;0
7446;0.342129;0.135434;0.0811032;3;0
7447;0.29016;0.135828;0.0811032;3;0
7448;0.190947;0.183073;0.0811032;3;0
7449;0.366014;0.185304;0.0808407;3;0
7450;0.250002;0.19075;0.0807095;4;0
7451;0.281236;0.190291;0.0809719;3;0
7452;0.23012;0.194096;0.0811032;4;0
7453;0.178348;0.195671;0.0811032;3;0
7454;0.380975;0.230842;0.0808407;3;0
7455;0.144752;0.240422;0.0808407;3;0
7456;0.167718;0.251577;0.0811032;3;0
7457;0.18701;0.251577;0.0811032;3;0
7458;0.151314;0.28163;0.0809719;3;0
7459;0.161944;0.288717;0.0809719;3;0
7460;0.207089;0.300397;0.0811032;3;0
7461;0.231892;0.315751;0.0811032;3;0
7462;0.219294;0.347116;0.0809719;3;0
7463;0.151261;0.363389;0.0806307;4;0
7464;0.159713;0.366014;0.0809719;3;0
7465;0.27953;0.375988;0.0811032;3;0
7466;0.189766;0.404728;0.0811032;3;0
7467;0.32835;0.131891;0.0814969;3;0
7468;0.340555;0.13386;0.0814969;3;0
7469;0.262339;0.144227;0.0812344;3;0
7470;0.252365;0.147639;0.0814969;3;0
7471;0.22953;0.195671;0.0814969;3;0
7472;0.184779;0.238716;0.0812344;3;0
7473;0.131366;0.270081;0.0813656;3;0
7474;0.127954;0.353153;0.0814969;3;0
7475;0.263651;0.362077;0.0813656;3;0
7476;0.133466;0.364571;0.0814969;3;0
7477;0.117718;0.366539;0.0814969;3;0
7478;0.155513;0.366933;0.0814969;3;0
7479;0.167324;0.374413;0.0814969;3;0
7480;0.175855;0.383993;0.0813656;3;0
7481;0.339505;0.133466;0.0817593;4;0
7482;0.292916;0.134647;0.0818906;3;0
7483;0.345279;0.138584;0.0818906;3;0
7484;0.250396;0.149214;0.0818906;3;0
7485;0.250396;0.153545;0.0818906;3;0
7486;0.268113;0.154726;0.0818906;3;0
7487;0.262207;0.159844;0.0814969;5;0
7488;0.187535;0.184123;0.0816281;3;0
7489;0.177561;0.196459;0.0818906;3;0
7490;0.232417;0.204595;0.0816281;3;0
7491;0.248871;0.212305;0.0816445;5;0
7492;0.250396;0.212994;0.0818906;3;0
7493;0.268113;0.220868;0.0818906;3;0
7494;0.137797;0.250396;0.0818906;3;0
7495;0.189897;0.255252;0.0818906;3;0
7496;0.207876;0.273231;0.0818906;3;0
7497;0.211682;0.297116;0.0816281;3;0
7498;0.380319;0.321001;0.0817593;3;0
7499;0.37087;0.337799;0.0818906;3;0
7500;0.221262;0.342129;0.0818906;3;0
7501;0.346854;0.364177;0.0818906;3;0
7502;0.158401;0.366408;0.0816281;3;0
7503;0.157219;0.371526;0.0817593;3;0
7504;0.306827;0.380844;0.0816281;3;0
7505;0.295279;0.400398;0.0818906;3;0
7506;0.184057;0.400595;0.0816937;4;0
7507;0.262601;0.401185;0.0818906;3;0
7508;0.337667;0.132154;0.0820218;3;0
7509;0.331893;0.132285;0.0822843;3;0
7510;0.321788;0.133794;0.0818906;4;0
7511;0.338455;0.134516;0.0822843;3;0
7512;0.342917;0.136616;0.0822843;3;0
7513;0.260436;0.145802;0.0820218;5;0
7514;0.257089;0.156301;0.0822843;3;0
7515;0.229924;0.196459;0.0822843;3;0
7516;0.250134;0.197509;0.082153;4;0
7517;0.140815;0.247771;0.082153;3;0
7518;0.203677;0.267063;0.0820218;3;0
7519;0.351578;0.27953;0.0822843;3;0
7520;0.275462;0.309583;0.082153;3;0
7521;0.368901;0.340948;0.0822843;3;0
7522;0.218637;0.371788;0.082153;3;0
7523;0.161813;0.384649;0.0822843;3;0
7524;0.314701;0.389505;0.0822843;3;0
7525;0.188978;0.403941;0.0822843;3;0
7526;0.323625;0.134647;0.0825796;4;0
7527;0.251577;0.148033;0.082678;3;0
7528;0.180579;0.194621;0.0824155;3;0
7529;0.186878;0.235173;0.082678;3;0
7530;0.142915;0.244884;0.082678;3;0
7531;0.172049;0.25394;0.0823827;4;0
7532;0.135697;0.256433;0.0825467;3;0
7533;0.140159;0.268507;0.082678;3;0
7534;0.212338;0.297772;0.0825467;3;0
7535;0.385699;0.30499;0.0824155;3;0
7536;0.13386;0.340948;0.082678;3;0
7537;0.220081;0.348822;0.082678;3;0
7538;0.126773;0.354728;0.082678;3;0
7539;0.263913;0.363127;0.0825467;3;0
7540;0.116668;0.369164;0.0824155;3;0
7541;0.15945;0.372051;0.082678;3;0
7542;0.167324;0.373232;0.0824155;5;0
7543;0.282024;0.373495;0.0824155;3;0
7544;0.292129;0.135434;0.0830717;3;0
7545;0.357484;0.152364;0.0830717;3;0
7546;0.189372;0.185041;0.0830717;3;0
7547;0.249215;0.204333;0.0830717;3;0
7548;0.251577;0.213782;0.0830717;3;0
7549;0.283271;0.226183;0.0830717;4;0
7550;0.14239;0.246328;0.0829405;3;0
7551;0.173624;0.253546;0.0830717;3;0
7552;0.270081;0.256302;0.0830717;3;0
7553;0.141734;0.2689;0.0830717;3;0
7554;0.151314;0.283599;0.0829405;3;0
7555;0.291341;0.289373;0.0830717;3;0
7556;0.128348;0.337405;0.0830717;3;0
7557;0.125198;0.339373;0.0830717;3;0
7558;0.132154;0.343048;0.0830717;3;0
7559;0.13819;0.352366;0.0830717;3;0
7560;0.15699;0.365752;0.0828748;4;0
7561;0.160238;0.372838;0.0830717;3;0
